-1.000000 	 0.038462 	-1.000000 	 -0.073964 
-0.800000 	 0.058824 	-0.800000 	 -0.138408 
-0.600000 	 0.100000 	-0.600000 	 -0.300000 
-0.400000 	 0.200000 	-0.400000 	 -0.800000 
-0.200000 	 0.500000 	-0.200000 	 -2.500000 
0.000000 	 1.000000 	0.000000 	 -0.000000 
0.200000 	 0.500000 	0.200000 	 2.500000 
0.400000 	 0.200000 	0.400000 	 0.800000 
0.600000 	 0.100000 	0.600000 	 0.300000 
0.800000 	 0.058824 	0.800000 	 0.138408 
1.000000 	 0.038462 	1.000000 	 0.073964 
